inertia,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,mach_number,mach_number_max,CL,CD,drag,lift,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,d_cp_cg,d_thrust_cg,x_cog,dynamic_pressure,mass_flow,fuel_percentage_consumed,control_force_parallel,control_force_perpendicular,control_force_x,control_force_y,aero_force_x,aero_force_y,gravity_force_y,atmospheric_pressure,air_density,speed_of_sound,action_info_throttle,action_info_delta_command_left_rad,action_info_delta_command_right_rad,action_info_gimbal_angle_deg,action_info_acs_info_alpha_local_left_rad,action_info_acs_info_alpha_local_right_rad,action_info_acs_info_C_n_L,action_info_acs_info_C_a_L,action_info_acs_info_C_n_R,action_info_acs_info_C_a_R,action_info_acs_info_F_n_L,action_info_acs_info_F_a_L,action_info_acs_info_F_n_R,action_info_acs_info_F_a_R,action_info_acs_info_F_perpendicular_L,action_info_acs_info_F_perpendicular_R,action_info_acs_info_F_perpendicular,action_info_acs_info_F_parallel_L,action_info_acs_info_F_parallel_R,action_info_acs_info_F_parallel,action_info_acs_info_Fx,action_info_acs_info_Fy,action_info_acs_info_Mz,action_info_acs_info_d_fin_cg,action_info_acs_info_delta_left_rad,action_info_acs_info_delta_right_rad,ug,vg,alpha_effective,state,actions,g_load_1_sec_window
23609925.43490016,4.552795876799081,21.59699449476246,0.05405120428410304,1.7754727572791265e-07,-0.332871287172347,-1.6491733008401674,0,-9.730257228782705,2.955886353553851,12.453855976126796,0.0,0.0,3.2951997842774605,6.017231173683041,1.2108034582779086,0.1966086820741397,412047.9529636816,2537574.0336666503,66183.63327335381,83619509.12477204,66183.63327335381,0.00280321229543238,0.0,-32.91084142362143,7.9563952243414775,4.856395224341478,19493.214605443765,9255.697,0.7263237687445043,33290186.498323556,18491.278274804798,6866880.676613404,32574266.05149669,-2405847.2079789434,906071.0257704513,-14675930.384514034,2564.6134939621093,0.04033302503608627,298.36273625704666,0.6431782,0.21565797473989776,0.21291267177494638,-0.02884934180976554,-0.20757747815718935,-0.2049808919331729,-1.5343104287792062,0.0368745477425445,-1.5151177429536467,0.0368745477425445,-149543.21229781755,3594.017363120509,-147672.57657955508,3594.017363120509,-146850.54313237974,-145095.62502193253,1736.6806185547978,-28478.189670019652,-27701.379639753002,14986.498323554311,4782.700973057025,14308.632463484393,-67122.56750459659,44.49992030627573,0.21557742576825262,0.21298083954423616,0.0,0.0,0.007999947611063263,"[np.float64(3902.4753445204806), np.float64(24864.387691299977), np.float64(-194.26734935678195), np.float64(-962.4757019619842), np.float64(1.3636260806213303), np.float64(0.0003920244107872159), 4.513223565861819, np.float64(-3.1495974852404887), np.float64(1508277.740191875), np.float64(1163996.3711415457), np.float64(299.17499999999086)]",[-0.02082379  0.22849345  0.58996946  0.5824593 ],5.0760119802770785
23604443.12052932,4.556144692169175,21.644307796650633,0.05705901555886861,1.8803553393351494e-07,-0.35181495003610314,-1.744392543631803,0,-9.731426436585313,2.86706950953305,12.533974411755814,0.0,0.0,3.2808468314373758,5.842748454472757,1.2150770332527114,0.19706695050473438,434236.46481004776,2677418.7860529274,66605.96559946441,88221774.19958743,66605.96559946441,0.002821755432202325,0.0,-32.9095267525586,7.957709895404303,4.857709895404303,20495.140000296058,9253.067,0.7271933633886589,33279189.85357438,19782.304979677912,6855068.29375403,32565517.15139507,-2538689.9297113433,955084.3439519238,-14641675.654658671,2720.0753715195683,0.04285169009193291,298.1058572665737,0.6429955,0.21579857300069713,0.2127935785399494,-0.030718408315212484,-0.20783526494842933,-0.20507697740868813,-1.5433220969100792,0.03692382922020627,-1.522839884178902,0.03692382922020627,-158153.01220861275,3783.7952460757497,-156054.08312140615,3783.7952460757497,-155299.00827194555,-153330.03758714907,1948.5745109279114,-30148.141018511058,-29276.159906149303,15831.853574379877,5158.965114922086,15094.02561175314,-75309.68782368068,44.498605635212904,0.21566500465293773,0.21290671711319653,0.0,0.0,0.007829739704508398,"[np.float64(3825.059665246602), np.float64(24480.64645079359), np.float64(-193.10681511125898), np.float64(-957.4751964633607), np.float64(1.3640735678880607), np.float64(0.0015462579363358293), 4.513375330002743, np.float64(-3.149301762114683), np.float64(1504576.5130190235), np.float64(1160295.1439686941), np.float64(299.57499999999095)]",[-0.0207224   0.22809833  0.5903541   0.5821335 ],5.105425626841228
23598946.49161632,4.5491682945042085,21.691320835187042,0.06023248591911468,1.9909290096590256e-07,-0.37181381271616293,-1.844571704481302,0,-9.732589752604511,2.763141131291057,12.615625998519363,0.0,0.0,3.2663773956652413,5.673890541659081,1.2193916803903617,0.19753701908612614,457503.3448984755,2824158.100091251,63056.71459349853,93043442.39195418,63056.71459349853,0.0026720139653649303,0.0,-32.90820874198137,7.959027905981532,4.859027905981533,21541.908306056426,9249.358,0.728062634715961,33264255.70826997,21127.296167434728,6827741.015937396,32555999.55165101,-2678050.951517987,1006588.985623191,-14607417.871400613,2884.3862062499934,0.04551830045583171,297.85006811550636,0.6427377,0.2159966788962854,0.21262551643040858,-0.032522876274368825,-0.20864548462339227,-0.20562218176238808,-1.5565303784616058,0.03697351064699891,-1.5339760310481592,0.03697351064699891,-167653.1734420561,3982.3998805532574,-165223.85502263907,3982.3998805532574,-164617.00143579146,-162338.4983428393,2254.9739018097275,-32010.762444674776,-30999.8989214907,16755.708269966777,5636.073907273853,15939.67809705776,-87148.62496928746,44.497287624635675,0.21580847829547656,0.21278517543447237,0.0,0.0,0.0071629936720842835,"[np.float64(3748.098535523473), np.float64(24098.91337498178), np.float64(-191.98566684845858), np.float64(-952.4426382862184), np.float64(1.3649690513762114), np.float64(0.002644429252356194), 4.513482441570611, np.float64(-3.1485133901944), np.float64(1500876.7699770313), np.float64(1156595.400926702), np.float64(299.97499999999104)]",[-0.02057943  0.22754101  0.59089607  0.5816737 ],5.133674841618513
23593436.937795456,4.531721438904498,21.73376684524504,0.06358258550685614,2.107458156733727e-07,-0.3929358362710616,-1.9499179019201633,0,-9.733747135043323,2.643760141228943,12.694650078053098,0.0,0.0,3.2517973259345045,5.5104706967248,1.2237403850887583,0.1980185325204692,481892.696069912,2978062.4366514557,54467.76955694222,98092567.93453528,54467.76955694222,0.0023085983487928243,0.0,-32.90688772948238,7.960348918480523,4.860348918480524,22635.12521398812,9242.838,0.7289313593814,33239171.44180514,22540.677173580647,6784801.049672368,32539353.11182763,-2824173.62178096,1060716.645083196,-14573167.98250783,3058.0031053678154,0.048340772533098784,297.59538058107256,0.6422846,0.2163443046423248,0.21232985561513937,-0.034250827338082754,-0.2099865063737978,-0.20658317957985553,-1.5751642192840445,0.03702357194022183,-1.5496349665481293,0.03702357194022183,-178270.19668044095,4190.165933680091,-175380.907518956,4190.165933680091,-175025.22807632742,-172316.09449663165,2681.2650642056483,-34117.29842564382,-32911.757627818886,17771.441805140676,6240.902326170193,16854.212065036885,-103620.08014958008,44.495966612136684,0.21601406018358738,0.21261073338964512,0.0,0.0,0.0060275538097895875,"[np.float64(3671.5746241528236), np.float64(23719.201028707193), np.float64(-190.91018253486246), np.float64(-947.3790584139467), np.float64(1.3662694898409404), np.float64(0.0036033292641001664), 4.513538036544175, np.float64(-3.147268546703235), np.float64(1497179.6349672657), np.float64(1152898.2659169363), np.float64(300.37499999999113)]",[-0.02032818  0.22656131  0.59184706  0.58086485],5.161276316423217
23587915.61248433,4.506214036930577,21.773906764870873,0.06712104262640466,2.2302155883297462e-07,-0.4152527689701791,-2.0606383619238824,0,-9.734898542891955,2.511139213487479,12.773410212003647,0.0,0.0,3.237111133741916,5.352308328812022,1.2281140835930633,0.19851113325353315,507449.4681040348,3139399.9332744335,35156.93504370714,103377805.15174186,35156.93504370714,0.0014904638299239846,0.0,-32.905563995915266,7.9616726520476355,4.861672652047636,23776.41257319592,9234.649,0.7297993537734674,33208109.389805414,24167.344018434575,6729966.564279792,32519020.024433013,-2977296.9202359463,1117604.5599746506,-14538932.497077981,3241.4032939934905,0.05132738682835253,297.3418062943502,0.6417156,0.21677981470433683,0.21195814490599155,-0.03589616212992613,-0.21186698316215416,-0.20781217309641076,-1.5985968367485701,0.03707399760945794,-1.568002137905133,0.03707399760945794,-190044.48964369964,4407.433314500757,-186407.32873242843,4407.433314500757,-186559.61456400988,-183150.564597968,3374.1252684345764,-36494.43417953087,-34971.25049275426,18947.38980541306,7130.985335538091,17875.607679452467,-130391.86602621197,44.49464287856957,0.21636608014542538,0.21231127007968198,0.0,0.0,0.004499096983271222,"[np.float64(3595.4682495592665), np.float64(23341.521812578125), np.float64(-189.8859390681944), np.float64(-942.2845063844991), np.float64(1.367874659411503), np.float64(0.004243933810733433), 4.5135356090264995, np.float64(-3.1456609496149968), np.float64(1493485.7752260547), np.float64(1149204.4061757254), np.float64(300.7749999999912)]",[-0.02001284  0.22533102  0.5930385   0.579848  ],5.18795978246481
23582383.197872162,4.476146314716918,21.812643790760454,0.07071072622196682,2.3548580404780082e-07,-0.38399422940395006,-1.905157184994345,0,-9.736043934976358,2.6400695704103927,12.797477413367076,0.0,0.0,3.2223207956580446,5.199228928524361,1.0786235135996738,0.19862343266228732,533169.2722904859,2895372.9482620982,7351.73285449596,95317406.9788036,7351.73285449596,0.00031174681510388256,0.0,-32.90423770907069,7.962998938892211,4.86299893889221,24967.383037634998,9225.49,0.7306665102202522,33173536.50824972,25949.3647806976,6668542.992252791,32496380.293721724,-2732943.4234695826,1094748.476389475,-14504715.214823782,3435.084587667363,0.0544867976727615,297.0893569490745,0.64107907,0.21726554199765366,0.21154185953809854,-0.0374562959918716,-0.21408402487989026,-0.2092172544484845,-1.6248161421689795,0.0371247808680676,-1.5878792097583747,0.0371247808680676,-202837.03493632656,4634.543120606536,-198225.94223767254,4634.543120606536,-199085.53543291005,-194765.57711494112,4275.880405697602,-39106.15441447592,-37166.828450027584,20260.50824971745,8246.50780210233,18993.8531333314,-165234.20022572594,44.493316591725,0.21680410106900266,0.2119373306375969,0.0,0.0,0.002720076189112408,"[np.float64(3519.760475068986), np.float64(22965.887667696494), np.float64(-188.89025067451348), np.float64(-937.1641308426164), np.float64(1.3696220609638772), np.float64(0.004424648986884582), 4.513498538634318, np.float64(-3.1438764776704407), np.float64(1489795.5793642383), np.float64(1145514.210313909), np.float64(301.1749999999913)]",[-0.0196603   0.22395475  0.59436727  0.5787091 ],5.213542876912231
23576840.05454365,4.446126076286349,21.850218074796366,0.0738259930063607,2.4686594126922977e-07,-0.17075060757259897,-0.8485254463491994,0,-9.737183306090063,3.6692135749233534,12.636870077475496,0.0,0.0,3.207429669749294,5.051059229680037,0.4564688546559618,0.19735956990445497,556137.9270087627,1286279.8733060095,-27609.13144255872,42344365.35375452,-27609.13144255872,-0.0011710276431738348,0.0,-32.902908959580564,7.964327688382342,4.864327688382342,26209.74036452329,9215.856,0.7315327725270258,33137227.498735026,27853.327465833867,6607429.030373209,32471810.909146305,-1151195.3500229283,799096.0971092995,-14470518.052529747,3639.572662501878,0.05782815415978719,296.8380363284347,0.64040965,0.2177747383980768,0.21110343664364425,-0.038931112955517926,-0.21608617947235367,-0.21031511604805467,-1.649656869262191,0.03717591018598615,-1.6055991028465433,0.03717591018598615,-216185.3911695718,4871.854768947668,-210411.67807559713,4871.854768947668,-212152.10220150178,-206745.04757367866,5352.110668958868,-41849.06038985882,-39411.85790134471,21695.49873502376,9553.651934921523,20200.68040142636,-206816.19540020413,44.49198784223487,0.21729100181767483,0.21151993839337582,0.0,0.0,0.0012048223453211548,"[np.float64(3444.5228410115024), np.float64(22592.2919372435), np.float64(-187.56667206314032), np.float64(-932.0909389147636), np.float64(1.371298104927067), np.float64(0.004026173851968788), 4.513808933445932, np.float64(-3.142510828518865), np.float64(1486109.2368959766), np.float64(1141827.8678456473), np.float64(301.5749999999914)]",[-0.0192898   0.2225074   0.5957603   0.57750976],5.23784802093422
23571285.88649171,4.4221503213656215,21.888596971842173,0.07724114267812872,2.597889368870354e-07,-0.04358292602328018,-0.21730088406634487,0,-9.738316717675936,4.279510771279715,12.565154450863247,0.0,0.0,3.1924370953287684,4.907623803738955,0.1111018827208467,0.19690363080408338,582278.6339344747,328547.7887536305,-68483.1252606939,10815944.82475472,-68483.1252606939,-0.0029053622950600405,0.0,-32.901577680657155,7.965658967305751,4.865658967305751,27505.245473197185,9207.043,0.732398187338711,33103802.967484947,29855.30585230077,6555512.468800559,32448234.44381455,-207512.47365494864,635555.3715523947,-14436337.986841423,3855.429695334419,0.06136124468932742,296.58783349787785,0.6397972,0.21823917704742982,0.21070178201698986,-0.040326713322735,-0.2174740833420521,-0.2107594769238192,-1.670025698668348,0.03722738783171032,-1.618462932647832,0.03722738783171032,-229672.3339421027,5119.742203185531,-222581.1012587461,5119.742203185531,-225352.74504108622,-218713.48849615082,6572.077336675772,-44628.836429902745,-41628.93642200538,23236.967484948043,11024.143876838749,21485.27659115746,-253949.38327401117,44.49065656331146,0.21779796033054444,0.21108335391231153,0.0,0.0,0.00032387698849234425,"[np.float64(3369.8967755330204), np.float64(22220.713924116582), np.float64(-185.93560057772828), np.float64(-927.0596096132934), np.float64(1.3726465802066494), np.float64(0.0029497465143022593), 4.514450324470869, np.float64(-3.1418037442642195), np.float64(1482426.4198183399), np.float64(1138145.0507680106), np.float64(301.9749999999915)]",[-0.01895103  0.22118321  0.5970308   0.57641095],5.260974123620498
23565719.88237866,4.410524601284193,21.92824034010838,0.08107196592793865,2.744665309642896e-07,-0.019430660312336784,-0.09727471890346231,0,-9.739444200806112,4.391672693235289,12.600198193570257,0.0,0.0,3.1773362765883135,4.768757734376384,0.047282316786714296,0.1972794703787141,612029.9822795114,146686.29964159385,-110811.05372014531,4829487.629636,-110811.05372014531,-0.004702213820465744,0.0,-32.90024368201541,7.966992965947497,4.866992965947498,28855.53958350893,9199.744,0.733262880709878,33075695.291638143,31848.958487253556,6522047.91484398,32426309.138998996,-23836.966896192214,628911.2566338691,-14402169.239258215,4083.2389671120895,0.0650962484768836,296.3387441899118,0.63929003,0.21862278875769892,0.21036873707791864,-0.041652373604550375,-0.21808589490367364,-0.21051266704076665,-1.684595390986784,0.03727923713893815,-1.6260963085111346,0.03727923713893815,-243049.5449340792,5378.562514528229,-234609.43198420395,5378.562514528229,-238448.06709531133,-230546.53450433703,7821.933096628557,-47376.46594983185,-43804.22284111473,24831.29163814404,12542.76608215714,22813.476297903042,-302234.1959998966,44.48932256466971,0.21825835763294327,0.21068512977003628,0.0,0.0,0.00017246272926962902,"[np.float64(3295.9619721730646), np.float64(21851.146253021678), np.float64(-184.17612215593525), np.float64(-922.0314813528724), np.float64(1.3733901669915065), np.float64(0.001170698607261211), 4.515233468613264, np.float64(-3.1418433016217575), np.float64(1478746.5221132617), np.float64(1134465.1530629324), np.float64(302.3749999999916)]",[-0.01867063  0.22008656  0.5980802   0.5754999 ],5.283255519077197
23560140.90865363,4.417562408108877,21.96905209843618,0.08548251145124866,2.911199216514386e-07,-0.12814619274333583,-0.6437431553112765,0,-9.74056573328656,3.85697441063684,12.772098703070045,0.0,0.0,3.1621174815376345,4.63430855008401,0.29757914723902457,0.1985061929421667,645855.1590499141,968196.6321624636,-151497.8064769573,31869178.61439071,-151497.8064769573,-0.006430258930298342,0.0,-32.898906696209686,7.968329951753216,4.868329951753215,30262.12827848276,9194.416,0.7341270270607059,33054496.588941228,33764.029884886964,6516208.2850725595,32405862.345316365,-823359.5772747317,822564.6549129752,-14368004.177151494,4323.599177485102,0.0690436440877881,296.0907758945773,0.6389198,0.21890222093507547,0.21012542402282627,-0.04291931552201385,-0.2178565598199149,-0.2095763708785112,-1.6927620341705958,0.03733149152287471,-1.628424336525165,0.03733149152287471,-256132.9091150799,5648.651926461631,-246397.9308186386,5648.651926461631,-251260.6069326023,-242145.95061807724,9023.256447386962,-50040.80139446646,-45925.87701460495,26440.58894122848,14033.889244563528,24157.27329699377,-348640.4524885289,44.48798557886399,0.21863676036656773,0.21035657142516404,0.0,0.0,0.0007802005466528428,"[np.float64(3222.710091645519), np.float64(21483.600378732823), np.float64(-182.53278270608942), np.float64(-916.9545108711508), np.float64(1.373254458049953), np.float64(-0.0012841679815165773), 4.515893425019287, np.float64(-3.1426389669693338), np.float64(1475068.755816875), np.float64(1130787.3867665457), np.float64(302.7749999999917)]",[-0.01846601  0.21928596  0.59884465  0.5748342 ],5.305479897894933
23554547.60073918,4.44919423620078,22.010662682173407,0.0907768725118273,3.103143321836283e-07,-0.3801523216292765,-1.9121093086967054,0,-9.741681227052704,2.6262233395873316,13.091469129685857,0.0,0.0,3.146768319747258,4.5041365979008665,0.8409643453337631,0.20081453885687944,684977.8788149836,2868527.232663655,-187802.2455708047,94415091.68172692,-187802.2455708047,-0.007973078012541032,0.0,-32.897566400525285,7.9696702474376195,4.86967024743762,31726.32648876648,9191.381,0.7349908343934237,33041323.8956408,35539.9395167807,6546509.7096885415,32386317.45791575,-2679891.301956105,1231188.77053801,-14333833.80358968,4577.119072873808,0.07321412215540771,295.843950695321,0.63870895,0.21906111178361232,0.2099867565538172,-0.04414002288205551,-0.21679167130160315,-0.20799999647347667,-1.6944620396075691,0.037384193526589705,-1.6257455655318256,0.037384193526589705,-268795.2794570545,5930.315646719077,-257894.672998635,5930.315646719077,-263668.2630184035,-253459.5112713748,10106.867251155703,-52584.38911810002,-47990.698586480736,28031.89564080144,15433.079066559541,25490.31206899178,-390495.44490708713,44.48664528317959,0.2189101654775023,0.21011849064937582,0.0,0.0,0.002118494175899155,"[np.float64(3150.02879475685), np.float64(21118.109820469217), np.float64(-181.27221645813205), np.float64(-911.7721312660932), np.float64(1.3719870973944812), np.float64(-0.004342419057898706), 4.5161349595528595, np.float64(-3.1441478621583783), np.float64(1471392.2032045703), np.float64(1127110.834154241), np.float64(303.17499999999177)]",[-0.01834952  0.21883006  0.59927934  0.5744549 ],5.32807634832365
23548938.433405615,4.510578823709694,22.052492723329784,0.09637254748414102,3.2962248939567475e-07,-0.5991177995424055,-3.0075835893573433,0,-9.74279052287544,1.5982445901143238,13.377804993654083,0.0,0.0,3.1312745650140266,4.378114453247242,1.2591191533996722,0.20253866683961297,724020.7076076386,4501008.891939952,-217072.139134551,148162978.08448747,-217072.139134551,-0.009217916117467988,0.0,-32.896222433873774,7.971014214089127,4.8710142140891275,33249.21801951834,9190.85,0.735854532964463,33036882.746733885,37118.54807984469,6620248.091947499,32366793.39398823,-4273010.231134518,1588921.2047760314,-14299648.20263644,4844.41226613445,0.07761850034015429,295.5983064980032,0.638672,0.21908890852749002,0.20996247185362704,-0.04532766257633862,-0.21494607583870085,-0.20586911653670234,-1.690019226603857,0.03743739199636035,-1.6186513931618092,0.03743739199636035,-280959.088612647,6223.82004284578,-269094.46534417046,6223.82004284578,-275597.14595867874,-264480.84596721746,11005.90354859469,-54981.43822605677,-50004.49311067628,29574.74673388354,16679.044262611485,26788.151107909096,-425216.39986060146,44.48530131652808,0.2190625016208062,0.2099855423188077,0.0,0.0,0.00411642578210536,"[np.float64(3077.7053233635606), np.float64(20754.729548582392), np.float64(-180.56631065477256), np.float64(-906.4465671540398), np.float64(1.3693756814641704), np.float64(-0.007887404004199048), 4.515760483390418, np.float64(-3.1463848019262475), np.float64(1467715.86323875), np.float64(1123434.4941884207), np.float64(303.57499999999186)]",[-0.01832912  0.21875021  0.5993554   0.57438844],5.351487241799779
23543311.71525129,4.605792485709805,22.0941515951791,0.10174546426747295,3.480052173976882e-07,-0.6330252184337002,-3.16989039719402,0,-9.74389348454988,1.5365421195726983,13.477817265058722,0.0,0.0,3.1156283721054554,4.25611547563249,1.2637143256725942,0.20311544788871794,760645.694208249,4732475.400191024,-236778.61235332157,155854404.60519502,-236778.61235332157,-0.010057149784919046,0.0,-32.89487439549887,7.972362252464036,4.872362252464036,34831.95507275398,9193.074,0.7367183757863244,33042030.911849793,38445.69282195672,6743058.137536536,32346691.5124984,-4492088.557697538,1672138.0551059758,-14265436.503302997,5126.116964788082,0.08226804886272202,295.35387620965184,0.63882655,0.2189724451640695,0.21006412138348401,-0.04649628478286412,-0.2117112864210963,-0.20259575539189717,-1.674514633001417,0.037491113869128026,-1.6024160200554263,0.037491113869128026,-291633.0923268724,6529.443969584855,-279076.41409215925,6529.443969584855,-286081.3013321487,-274308.16801319184,11656.823681331716,-57008.62396857455,-51781.34318783943,31032.91184979357,17711.959062941296,28021.592787837846,-450349.181476239,44.48395327815317,0.219083085359319,0.20996755433011988,0.0,0.0,0.007371798938222707,"[np.float64(3005.6353647679425), np.float64(20393.494004801054), np.float64(-179.9430452478543), np.float64(-901.0695222922838), np.float64(1.3652651292595461), np.float64(-0.011759724001242398), 4.515282473256299, np.float64(-3.150017343996753), np.float64(1464038.6336244922), np.float64(1119757.264574163), np.float64(303.97499999999195)]",[-0.01841451  0.21908441  0.5990368   0.57466656],5.375974303901377
23537665.09920132,4.737899122977783,22.137901334552687,0.1073976597636684,3.672856379607231e-07,-0.6687250140104465,-3.3397679828026927,0,-9.744990054795876,1.504424154293478,13.582888966713123,0.0,0.0,3.099817003959897,4.138008147821236,1.2683744261430288,0.20370173422243049,798838.7390336209,4974069.715558753,-243445.2278221438,163921999.43613127,-243445.2278221438,-0.010342794274458614,0.0,-32.893521727750965,7.97371492021194,4.873714920211939,36475.628700629735,9199.348,0.7375827130902535,33061365.37632329,39450.569393165475,6919033.124852697,32329281.116526008,-4720649.958166731,1759254.625879954,-14231182.902035994,5422.912957669243,0.08717477387572596,295.11067531531506,0.63926256,0.2186435281246879,0.21035071080629017,-0.04766580796609268,-0.20679971775183548,-0.19792216929435938,-1.6454680117287872,0.03754540287813885,-1.574830961697226,0.03754540287813885,-300097.4011729135,6847.46087399274,-287214.74712561833,6847.46087399274,-294419.8420370274,-282328.1503113329,11972.901424415473,-58500.38056328578,-53197.878046358135,32365.376323290922,18446.3594375398,29165.04374363421,-462544.31887719536,44.48260061040527,0.2189559993121004,0.21007845085462432,0.0,0.0,0.012156281560264937,"[np.float64(2933.810102439083), np.float64(20034.420022534927), np.float64(-179.33682407718248), np.float64(-895.6497373988424), np.float64(1.359578440444768), np.float64(-0.01574222954645577), 4.51477133487098, np.float64(-3.1551928944262126), np.float64(1460358.8943666797), np.float64(1116077.5253163504), np.float64(304.37499999999204)]",[-0.01865544  0.22002718  0.59813696  0.57545054],5.402191220195215
