inertia,acceleration_dict_acceleration_x_component_control,acceleration_dict_acceleration_y_component_control,acceleration_dict_acceleration_x_component_drag,acceleration_dict_acceleration_y_component_drag,acceleration_dict_acceleration_x_component_lift,acceleration_dict_acceleration_y_component_lift,acceleration_dict_acceleration_x_component_gravity,acceleration_dict_acceleration_y_component_gravity,acceleration_dict_acceleration_x_component,acceleration_dict_acceleration_y_component,acceleration_dict_acceleration_x_component_wind,acceleration_dict_acceleration_y_component_wind,mach_number,mach_number_max,CL,CD,drag,lift,moment_dict_control_moment_z,moment_dict_aero_moment_z,moment_dict_moments_z,moment_dict_theta_dot_dot,moment_dict_M_wind_z,d_cp_cg,d_thrust_cg,x_cog,dynamic_pressure,mass_flow,fuel_percentage_consumed,control_force_parallel,control_force_perpendicular,control_force_x,control_force_y,aero_force_x,aero_force_y,gravity_force_y,atmospheric_pressure,air_density,speed_of_sound,action_info_throttle,action_info_delta_command_left_rad,action_info_delta_command_right_rad,action_info_gimbal_angle_deg,action_info_acs_info_alpha_local_left_rad,action_info_acs_info_alpha_local_right_rad,action_info_acs_info_C_n_L,action_info_acs_info_C_a_L,action_info_acs_info_C_n_R,action_info_acs_info_C_a_R,action_info_acs_info_F_n_L,action_info_acs_info_F_a_L,action_info_acs_info_F_n_R,action_info_acs_info_F_a_R,action_info_acs_info_F_perpendicular_L,action_info_acs_info_F_perpendicular_R,action_info_acs_info_F_perpendicular,action_info_acs_info_F_parallel_L,action_info_acs_info_F_parallel_R,action_info_acs_info_F_parallel,action_info_acs_info_Fx,action_info_acs_info_Fy,action_info_acs_info_Mz,action_info_acs_info_d_fin_cg,action_info_acs_info_delta_left_rad,action_info_acs_info_delta_right_rad,ug,vg,alpha_effective,state,actions,g_load_1_sec_window
23531995.90365714,4.906986090538426,22.183734827480396,0.11321901565840882,3.8710375672476637e-07,-0.7056144405669614,-3.5142942168418037,0,-9.746080177262664,1.5047891892749206,13.691878342952231,0.0,0.0,3.08172720019295,4.023729666690176,1.273729728668449,0.20437567289413855,837789.5798639455,5221352.811369566,-227706.51066289213,172221270.60404518,-227706.51066289213,-0.009676463976755324,0.0,-32.89216379310176,7.975072854861148,4.875072854861148,38128.01094775719,9209.906,0.738447941924487,33095572.79302873,39906.933282050464,7147883.628087511,32314490.41376494,-4954509.041847993,1848582.3528239042,-14196870.676158788,5735.320954855873,0.09222255281614605,295.0694935090715,0.63999623,0.21808840884021768,0.210832343489431,-0.04885679805293128,-0.2001446079042723,-0.1919036281842551,-1.6033670500532067,0.03760751499333767,-1.5373482075693157,0.03760751499333767,-305665.9821885091,7169.498716919607,-293080.14644358883,7169.498716919607,-299945.6124716015,-288115.70638708986,11714.44695392546,-59293.54044205578,-54191.45397860791,33438.793028729975,18623.642306608464,30142.015425151603,-452543.64308936585,44.481242675756064,0.2186157721604644,0.2103747924404472,0.0,0.0,0.018471164256192107,"[np.float64(2862.22582314541), np.float64(19677.525183399124), np.float64(-178.73507720304994), np.float64(-890.185364767692), np.float64(1.3523635565728909), np.float64(-0.01946369736443354), 4.5142395813428635, np.float64(-3.1618760247699726), np.float64(1456674.9316591602), np.float64(1112393.5626088309), np.float64(304.77499999999213)]",[-0.01906108  0.2216135   0.59661835  0.57676816],5.4306869363678105
23526301.503200024,5.109444658928218,22.23115748496191,0.11928008333491164,4.0772129824131196e-07,-0.7440917664025537,-3.6955844910564877,0,-9.747163793644402,1.5319868209891008,13.805062013535467,0.0,0.0,3.063050941836621,3.9132638545654244,1.2792888610741144,0.2050737406974495,878041.7995163192,5477391.156266493,-184808.69322005977,180849468.23444572,-184808.69322005977,-0.007855407837688481,0.0,-32.89079996777266,7.976436680190243,4.876436680190244,39823.876545558844,9224.481,0.7393144460593039,33143672.016941562,39704.94415926897,7423947.157631215,32301541.446963258,-5196579.895233895,1941218.3475578218,-14162484.138926236,6063.6908838714135,0.09750266065322015,295.0694935090715,0.64100903,0.21731890508799612,0.21149598658832192,-0.05008806751630584,-0.19189279904175394,-0.18470839103352288,-1.5479828207680248,0.03767164072546036,-1.4900268149686098,0.03767164072546036,-308233.38374455884,7501.153847596901,-296693.2196444108,7501.153847596901,-302557.46915122156,-291691.53973617253,10760.616034268965,-59355.40434091396,-54764.76548249628,34240.016941562666,18119.61103233793,30981.43498342584,-415681.29375977186,44.479878850426964,0.2180499336526066,0.21086552564437555,0.0,0.0,0.026157134610852673,"[np.float64(2790.883802063022), np.float64(19322.827663484422), np.float64(-178.12591196973128), np.float64(-884.67496544573), np.float64(1.3438379530533364), np.float64(-0.022469478519829365), 4.513699366395386, np.float64(-3.1698614133420495), np.float64(1452985.1389345508), np.float64(1108703.7698842215), np.float64(305.1749999999922)]",[-0.01962152  0.22380328  0.59451324  0.57858366],5.46189952772661
23520579.640978206,5.33722340272131,22.279438089293606,0.12560309195225275,4.292320216270036e-07,-0.7842951120829038,-3.884418849635797,0,-9.748240843924734,1.5772125256729632,13.921972384095053,0.0,0.0,3.044210160540313,3.8064785548485633,1.2849318248724109,0.20577893150858423,919768.1293836155,5743247.534060947,-112258.5994460861,189831798.2901428,-112258.5994460861,-0.004772782013012386,0.0,-32.88942971655017,7.977806931412733,4.877806931412732,41573.42874528654,9242.306,0.7401825488115563,33202892.5236873,38788.49023875133,7735174.9874239275,32289327.097362004,-5447881.750680508,2037510.7557824724,-14128010.588588856,6408.679336680703,0.10304999027271217,295.0694935090715,0.6422476,0.21637265066317732,0.2123057040730037,-0.05137432697777459,-0.1824073975286493,-0.17667227762445012,-1.4817139077671648,0.03773633135413652,-1.4351269434230816,0.03773633135413652,-307999.6378272915,7844.143413298584,-298315.7386142017,7844.143413298584,-302449.2628356411,-293313.0968987912,9048.251957501327,-58734.58008540105,-54965.786435431444,34776.523687299145,16864.002107316905,31731.41812437818,-349520.47854810866,44.478508599204474,0.21727159236675517,0.211536472462556,0.0,0.0,0.03486419483810588,"[np.float64(2719.789251121541), np.float64(18970.34617812742), np.float64(-177.5007778324462), np.float64(-879.1172565212778), np.float64(1.3344108324449617), np.float64(-0.02426463566391056), 4.51315951203316, np.float64(-3.178748679588198), np.float64(1449288.2166933399), np.float64(1105006.8476430106), np.float64(305.5749999999923)]",[-0.02030769  0.22648136  0.5919246   0.5807988 ],5.496249985493743
23514828.745316725,5.577523713186028,22.3279606401078,0.13219072520658068,4.5165568877138193e-07,-0.8262572312829217,-4.0809842368534275,0,-9.749311266754422,1.6274900593009352,14.04204197958336,0.0,0.0,3.0251982647071904,3.703243207142853,1.2906652351896621,0.20649014251134917,962980.517841346,6019103.195080858,-10674.742366861436,199159000.85280848,-10674.742366861436,-0.00045395790386045,0.0,-32.88805266856035,7.979183979402558,4.879183979402558,43376.70632096644,9262.109,0.7410524660699501,33268710.385421306,37175.352986940576,8062775.541978919,32276928.65307317,-5708595.57352932,2137491.831248961,-14093442.264869362,6770.969333983201,0.10887552447977393,295.0694935090715,0.64362377,0.21531467663062973,0.21320285646522413,-0.05272384916283515,-0.17227813415067325,-0.16830894388173803,-1.409200654574428,0.037801609511895894,-1.3767334726381413,0.037801609511895894,-305632.4147039432,8198.546571286799,-298590.8176243447,8198.546571286799,-300269.0470874649,-293611.8462855047,6593.606893190574,-57592.43392000797,-54916.0837667198,35088.38542130684,14864.549924116618,32460.985796638302,-254692.1208602682,44.477131551214654,0.21631975196154993,0.2123505616926147,0.0,0.0,0.044041617810876676,"[np.float64(2648.9497278832205), np.float64(18620.099829932784), np.float64(-176.85564591859918), np.float64(-873.5113907223406), np.float64(1.3246869727940318), np.float64(-0.02436397523201016), 4.512624177318231, np.float64(-3.187937204524199), np.float64(1445583.3729433399), np.float64(1101302.0038930106), np.float64(305.9749999999924)]",[-0.02107104  0.22945675  0.5890303   0.5832531 ],5.533813693131018
23509048.228157587,5.813029704630252,22.376569034926035,0.13904968303436088,4.750107944698121e-07,-0.8700377459636911,-4.28546376647154,0,-9.750374999915348,1.6653356185155888,14.16518539768806,0.0,0.0,3.0060136830972155,3.6034322061058206,1.2964943721075168,0.20720610379691073,1007689.4244203584,6305140.8411875935,115208.3852988175,208818380.3101877,115208.3852988175,0.004900597598878057,0.0,-32.886668688636036,7.9805679593268675,4.880567959326868,45233.74561457051,9282.175,0.7419242629050846,33335022.20789959,34981.70771966602,8381636.061029787,32264114.83771837,-5978891.962384653,2241225.090309453,-14058778.100300794,7151.26060900191,0.1149905148128326,295.0694935090715,0.6450182,0.21423533073033424,0.21410931327650304,-0.05413646306419337,-0.16231087825128834,-0.16029834822146147,-1.3369567503442206,0.03786748059365838,-1.3203795151173752,0.03786748059365838,-302377.80771376664,8564.439921191142,-298628.5555075465,8564.439921191142,-297228.5340629897,-293676.75349677843,3518.0963915410143,-56221.764181796054,-54829.99408425935,35254.207899587585,12234.372161194528,33249.90698737225,-135889.10315113072,44.47574757129034,0.21526070933561495,0.21324817930578807,0.0,0.0,0.052949831084326604,"[np.float64(2578.3728569194805), np.float64(18272.107973090613), np.float64(-176.1928714484705), np.float64(-867.8567912782356), np.float64(1.3154458236008555), np.float64(-0.02236055865209274), 4.51209061986769, np.float64(-3.1966447962668347), np.float64(1441870.5024599414), np.float64(1097589.133409612), np.float64(306.3749999999925)]",[-0.02184568  0.23247182  0.5860776   0.5857329 ],5.574372536537078
23503238.717193265,6.022872283202106,22.425873659661924,0.14619331403507296,4.993143084933881e-07,-0.9157396293581811,-4.4980345714000745,0,-9.751431980496216,1.6697259996314484,14.292121422209012,0.0,0.0,2.9866600524582627,3.506924689095644,1.3024231076546169,0.2079254236461705,1053904.511843265,6601547.638647352,255898.32454254638,218796386.16598943,255898.32454254638,0.010887789875331086,0.0,-32.88527793275286,7.981958715210048,4.8819587152100485,47144.61178623232,9300.478,0.7427978209337802,33394652.020844676,32438.03673690662,8661795.65046462,32251777.190243717,-6258925.758928178,2348828.280151479,-14024024.940730989,7550.269219854948,0.12140647531062064,295.0694935090715,0.64628994,0.21324460151531113,0.21493369479193708,-0.05560219005615948,-0.15348444824621768,-0.15344918632890933,-1.2731119826951292,0.03793393211249456,-1.272819494628937,0.03793393211249456,-300101.85092281195,8941.90251484424,-300032.9047411483,8941.90251484424,-295145.0756727512,-295079.6453822209,64.81408065661901,-55049.63990807377,-55024.58022646488,35384.02084467411,9207.201053603665,34165.19545912042,-2503.402177943709,44.47435681540716,0.2141857942695831,0.21415053235227474,0.0,0.0,0.06070134602336541,"[np.float64(2508.063368354517), np.float64(17926.3901890584), np.float64(-175.52277349844945), np.float64(-862.1528193744318), np.float64(1.3075905125730456), np.float64(-0.018005041620530085), 4.511547143612463, np.float64(-3.203956631039417), np.float64(1438150.3115419727), np.float64(1093868.9424916434), np.float64(306.7749999999926)]",[-0.02255311  0.23522152  0.5833673   0.5879881 ],5.617472926438017
23497402.189538863,6.184383060495701,22.47717407232273,0.15364434600482932,5.245813179024249e-07,-0.9635265030692661,-4.718865062044909,0,-9.752482144621972,1.6178568870296728,14.424312608851935,0.0,0.0,2.967145781122192,3.413604373677081,1.3084541587714538,0.2086466566942859,1101635.1586986603,6908517.623458227,397046.7930584687,229080498.17143124,397046.7930584687,0.01689747614888405,0.0,-32.883880879847034,7.983355768115869,4.883355768115869,49109.41412766298,9314.838,0.7436728210405253,33439921.603433542,29891.702780793188,8871029.816240847,32241806.4065437,-6548829.452103937,2460497.6292957407,-13989198.120655147,7968.726916100947,0.12813517232638152,295.0694935090715,0.64728785,0.21246289715634561,0.2155790120135769,-0.0571007457017262,-0.14687131081443675,-0.14863175517009294,-1.2268051153882527,0.03800093519803724,-1.241509975914786,0.03800093519803724,-301238.4023276853,9331.018319394478,-304849.13775412063,9331.018319394478,-296392.0495741736,-299823.0635368766,-3398.9105004568128,-54620.47133661428,-55912.38917869391,35609.603433541175,6137.975773270247,35240.90950430948,131275.98349548675,44.47295976250134,0.21320551629736287,0.21496596065301907,0.0,0.0,0.06633420548292612,"[np.float64(2438.019643957138), np.float64(17582.966413508177), np.float64(-174.86462023772836), np.float64(-856.3983911174744), np.float64(1.302064603121885), np.float64(-0.011286993952744403), 4.510971614330707, np.float64(-3.208907011208822), np.float64(1434424.3766054492), np.float64(1090143.00755512), np.float64(307.1749999999927)]",[-0.02310888  0.23737915  0.5812288   0.58975345],5.662445387032553
23491542.00070473,6.275636934150391,22.531915216715305,0.1616841632908287,5.516669631168736e-07,-1.0136380507425506,-4.948111724792863,0,-9.753525426760515,1.4879360823563648,14.564641736910705,0.0,0.0,2.9474833844160333,3.323359435079797,1.3145892898396883,0.2096885266324703,1152650.7352968883,7226252.84216429,519983.36391263804,239663077.59959418,519983.36391263804,0.022134918341973415,0.0,-32.88247833853994,7.984758309422965,4.884758309422964,51128.312459268185,9323.116,0.7445487420726233,33463296.79214979,27794.114237974878,8978523.198717989,32236301.367904656,-6848353.071948895,2578254.0717307217,-13954321.327435233,8407.38019801499,0.1351886094012575,295.0694935090715,0.6478632,0.21201044273189798,0.2159504564066157,-0.058601926464414554,-0.1435226477590585,-0.14667995755716412,-1.207249822802354,0.03806844687837561,-1.2338077337231033,0.03806844687837561,-308623.2307831746,9731.877234183203,-315412.53662228194,9731.877234183203,-303737.0925039398,-310192.2871179881,-6395.143574525123,-55558.857536840354,-57970.01557283875,36078.79214979009,3489.336878218537,36474.67110854941,246990.40350127468,44.471557221194246,0.21244027443512323,0.21559758423322883,0.0,0.0,0.06891762667606471,"[np.float64(2368.2300908373777), np.float64(17241.857199570924), np.float64(-174.2466772667994), np.float64(-850.5916151810239), np.float64(1.2997383868208263), np.float64(-0.0025077886882127697), 4.510330970359073, np.float64(-3.2105925835382463), np.float64(1430695.1299013477), np.float64(1086413.7608510184), np.float64(307.57499999999277)]",[-0.0234296   0.2386232   0.57999104  0.59076965],5.7085120576219115
23485662.798411813,6.278668806432998,22.590701718622814,0.1698810293240204,5.789441434188503e-07,-1.0663995423167245,-5.185913731888208,0,-9.754561758494978,1.2614335354351296,14.711684244725161,0.0,0.0,2.927687321806112,3.23608242635272,1.3208300885777038,0.2104126700225781,1203530.4507489451,7554959.649996916,602808.4846375524,250522848.56121007,602808.4846375524,0.025667084204168876,0.0,-32.88107142628824,7.986165221674666,4.886165221674666,53201.46489487247,9323.39,0.7454248767278573,33458046.05370394,26674.180025023703,8959445.495394237,32236158.171511594,-7158246.930016346,2699148.337508157,-13919425.773366017,8866.988936962485,0.14257900508024055,295.0694935090715,0.6478821,0.21199556231930716,0.21596265701335962,-0.06006689472058611,-0.14432418178580333,-0.1482655495114878,-1.2225123482404905,0.03813641750631338,-1.2558980958954253,0.03813641750631338,-325197.2388923228,10144.566385891656,-334078.0923015883,10144.566385891656,-320050.7428078361,-328492.2176117417,-8363.331693726297,-58512.20760235056,-61676.14572544575,36960.05370394286,1809.1388815717646,37851.26026072068,322993.1270952526,44.47015030894254,0.21200969871126843,0.2159510664369529,0.0,0.0,0.0676855169254651,"[np.float64(2298.6698016200253), np.float64(16903.084112715613), np.float64(-173.70507583789757), np.float64(-844.7298618765635), np.float64(1.3012703896563356), np.float64(0.007664246706243917), 4.509582147535452, np.float64(-3.208311757879117), np.float64(1426965.7743715625), np.float64(1082684.4053212332), np.float64(307.97499999999286)]",[-0.02344013  0.23866405  0.57995033  0.590803  ],5.754980706703144
23479770.323287237,6.183157166985075,22.652107510420308,0.17852992902427411,6.072184764583312e-07,-1.1222254992616043,-5.432406481255873,0,-9.755591068473093,0.9281875074815944,14.865561805431936,0.0,0.0,2.9077791077761392,3.1516700953213563,1.3271764957345842,0.21113468348569966,1255960.1640371918,7894869.671671037,622052.4977723621,261645335.0956097,622052.4977723621,0.02649312532479972,0.0,-32.87966152147321,7.987575126489697,4.887575126489696,55329.23664647165,9314.111,0.7463003639607384,33418849.452484936,27098.045280183585,8800117.409162898,32239388.434287317,-7478219.176320831,2825356.794676889,-13884548.698962638,9348.325264662526,0.15031877505179958,295.0694935090715,0.6472374,0.21250249503280375,0.21554642157973705,-0.061450319604389965,-0.14983120870245753,-0.15375214498915404,-1.2780557666256749,0.038204773210950255,-1.3115012368663628,0.038204773210950255,-353569.24979509856,10569.204690067236,-362821.8114835963,10569.204690067236,-347876.1406336221,-356659.9194085176,-8702.786751066415,-64071.157834908314,-67417.18522401064,38457.45248493691,1699.343216815325,39393.22760954199,336090.662331914,44.468740404127516,0.212020908954982,0.2159418452416785,0.0,0.0,0.06218970025252446,"[np.float64(2229.2979395677075), np.float64(16566.669618183852), np.float64(-173.28142728866015), np.float64(-838.8110493867396), np.float64(1.3069535802775714), np.float64(0.018166014438879975), 4.508674759563203, np.float64(-3.2017211792856313), np.float64(1423240.1298403125), np.float64(1078958.7607899832), np.float64(308.37499999999295)]",[-0.02308078  0.2372701   0.58133715  0.58966434],5.8007547567693925
23473871.071882177,5.9903380384462865,22.711956910580067,0.18770368134805587,6.364966230726182e-07,-1.1816056280420892,-5.687718712104814,0,-9.756613282782814,0.4893723553098667,15.022583065256443,0.0,0.0,2.8877828140577217,3.0700231762944896,1.333628446873274,0.21185323011992865,1309953.2549751105,8246232.18593404,554871.9682223634,273007083.31943405,554871.9682223634,0.023637855321059865,0.0,-32.87825018258222,7.988986465380682,4.888986465380682,57512.08380297376,9294.36,0.7471742411766408,33342665.162216153,29616.16065984589,8503418.943482859,32240131.257615123,-7808289.089876288,2957523.3360826257,-13849730.96352512,9852.172528470363,0.15842051534907933,295.0694935090715,0.6458649,0.2135764147423782,0.21465842380376376,-0.06270363176699575,-0.16009545105991949,-0.1630412817325754,-1.3751564973485726,0.03827343134096586,-1.4004600157357083,0.03827343134096586,-395440.57858857483,11005.923953544956,-402716.86893853004,11005.923953544956,-388862.93316284806,-395755.1751971822,-6828.878402654112,-72663.613786574,-75364.76759316598,40827.16221615208,3772.5145411591375,41222.067984260255,263713.0444217806,44.46732906523653,0.21255619101828246,0.21550202169093838,0.0,0.0,0.05246073995836298,"[np.float64(2160.0565835604957), np.float64(16232.636964442874), np.float64(-173.01854902871693), np.float64(-832.8335745002091), np.float64(1.3165595848366518), np.float64(0.02754858221889311), 4.50755574720058, np.float64(-3.190996162363928), np.float64(1419522.3856996875), np.float64(1075241.0166493582), np.float64(308.77499999999304)]",[-0.02231656  0.23430249  0.584275    0.58723503],5.844637222750971
23467971.744997937,5.716701730034311,22.763692313429193,0.19748158290476478,6.66784907230931e-07,-1.2450764097810496,-5.9519901129737205,0,-9.75762832614063,-0.03859485462967409,15.176731071593156,0.0,0.0,2.8677264056532175,2.9910461325153332,1.3401863438298238,0.21256697057926302,1365525.9330624756,8609330.050895214,382241.2545759394,284588134.12839454,382241.2545759394,0.0162877839946868,0.0,-32.87683901609668,7.990397631866223,4.8903976318662234,59750.640392606845,9264.179,0.7480455271401759,33229968.300080385,34686.52320539134,8093801.860822282,32229216.059609473,-8148480.8560626395,3096366.3764958763,-13815013.277394697,10379.324590039709,0.16689699107256237,295.0694935090715,0.64376754,0.2152037060369575,0.21329644993278363,-0.06377990064557967,-0.1744986929774902,-0.1754312387805978,-1.5093118856128456,0.038342295877328125,-1.517377862729879,0.038342295877328125,-450911.75858770247,11454.883663965824,-453321.4950783768,11454.883663965824,-443087.7167222309,-445363.2692411098,-2254.6760133586563,-84415.06786284955,-85341.37724879147,44372.30008038644,8575.453157123988,43594.107187773094,87066.38382014104,44.46591789875099,0.21365777930710717,0.21459032511021475,0.0,0.0,0.039159086329616954,"[np.float64(2090.8715793985543), np.float64(15901.009670199466), np.float64(-172.9549453023778), np.float64(-826.7975494055753), np.float64(1.3291999697776495), np.float64(0.034040210955294886), 4.5061759842214215, np.float64(-3.176976014443772), np.float64(1415816.714435039), np.float64(1071535.3453847098), np.float64(309.17499999999313)]",[-0.02115088  0.2297677   0.58872676  0.58350915],5.885372604495517
23462078.377327476,5.396759623485874,22.800344205394005,0.20794111883685146,6.980904581607015e-07,-1.3131694044930875,-6.22537815203039,0,-9.75863612414323,-0.6213024747150504,15.321585019397421,0.0,0.0,2.847638978881197,2.914646840804151,1.3468511817786661,0.21327464734369359,1422696.200913139,8984471.822494563,93613.23336539543,296393441.58699435,93613.23336539543,0.003989980421165857,0.0,-32.87542946827031,7.991807179692593,4.891807179692592,62045.64939562129,9225.1045,0.7489133502379768,33086577.000089955,42562.34745696721,7620908.209087044,32196974.19331469,-8498839.163304383,3242611.8000117,-13780430.357566986,10930.585770634585,0.1757611355106969,295.0694935090715,0.64105237,0.21728588189047912,0.21152434925393127,-0.06464109259133914,-0.19161701870079673,-0.18951704877000417,-1.6688542816365224,0.038411266916582365,-1.6505649677015042,0.038411266916582365,-517725.7382540055,11916.259999739483,-512051.8764535125,11916.259999739483,-508317.6880147999,-502979.01157477015,5289.773238217209,-98970.02250340745,-96701.78564644983,49383.00008995322,16461.769876309274,46858.00391966686,-204261.99288163587,44.46450835092462,0.21530781482963357,0.213207844898841,0.0,0.0,0.023690796128836844,"[np.float64(2021.65594429908), np.float64(15571.810759557418), np.float64(-173.11796589166752), np.float64(-820.7050810797384), np.float64(1.34323263658005), np.float64(0.03568898041213682), 4.504498484075096, np.float64(-3.1612658474950464), np.float64(1412126.6724428516), np.float64(1067845.3033925223), np.float64(309.5749999999932)]",[-0.01964552  0.22389701  0.59442294  0.57866126],5.9217845928626
23456195.057522185,5.083770166001629,22.817839664735384,0.219146213808712,7.304213917700566e-07,-1.3863454487840532,-6.508092939408667,0,-9.759636605370002,-1.2056631285847992,15.45356268753499,0.0,0.0,2.82754382413501,2.840736318986159,1.3536337644992138,0.2139753224088692,1481478.9767860472,9372015.15481964,-306252.4531506625,308487128.006023,-306252.4531506625,-0.01305635685581708,0.0,-32.87402251914467,7.993214128818234,4.893214128818234,64397.676581987864,9180.824,0.7497771344848275,32925828.013540596,53125.892717283656,7160258.167130396,32137885.36474941,-8859486.534478258,3396902.4663988245,-13746002.559117842,11506.770971064021,0.18502605206841735,295.0694935090715,0.63797534,0.21961261915585412,0.20950390880342903,-0.06526812424613498,-0.20915249579161133,-0.20317360426926961,-1.8341105482320461,0.038480264490166546,-1.7816801530490598,0.038480264490166546,-590562.2895032988,12390.198137135487,-573680.311343,12390.198137135487,-579333.5722358455,-563506.401338639,15682.40443603366,-115282.03187708829,-108273.50683734054,55986.01354059688,27399.442427216884,51280.03583989439,-605546.2727125899,44.46310140179897,0.21740221875374788,0.21142332723140617,0.0,0.0,0.008249722962136552,"[np.float64(1952.3161798584058), np.float64(15245.062162210706), np.float64(-173.51637738891452), np.float64(-814.5593953852008), np.float64(1.3562544239655738), np.float64(0.03062204694043765), 4.502507357525955, np.float64(-3.1462529335603815), np.float64(1408454.3426088672), np.float64(1064172.973558538), np.float64(309.9749999999933)]",[-0.01794447  0.21724403  0.6007881   0.573134  ],5.953073784897677
23450322.262796022,4.847116031376421,22.818191403060155,0.21891738165815722,7.346850737407461e-07,1.2481094327693618,5.884206538888701,0,-9.760629812623002,10.942909342267276,12.82092217775412,0.0,0.0,2.8074606526581123,2.769220721901392,-1.1764442884877326,0.2063473735079283,1482129.384997406,-8450035.588715838,-789046.7770346554,-277904245.485697,-789046.7770346554,-0.03364758778972004,0.0,-32.87261828467147,7.994618363291433,4.894618363291434,66807.55341502313,9137.693,0.7506368385842699,32770152.25637744,65685.72810155847,6809225.039887381,32054978.519368973,8573365.259930447,-311796.54304488376,-13711725.590012481,12108.77393302227,0.19470611189273562,295.0694935090715,0.6349781,0.221845995980265,0.20752324932170985,-0.06567296493773522,-0.22240168754368184,-0.21208227537595026,-1.9635216531960396,0.038549220918682923,-1.8724144792200512,0.038549220918682923,-655890.3886372447,12876.895678162182,-625457.1516777814,12876.895678162182,-642927.8521811528,-614470.7366755563,28197.44685155847,-130390.92467941101,-117423.06756591213,63856.25637743902,40736.97159491923,56685.24175446754,-1088751.2787241393,44.461697167325774,0.21972428799707466,0.20940487582934308,0.0,0.0,-0.002677399546607173,"[np.float64(1883.1837068290652), np.float64(14920.693069159868), np.float64(-171.58089509197566), np.float64(-808.9173900467963), np.float64(1.3652336452725085), np.float64(0.017449106632517676), 4.503375078238662, np.float64(-3.1381414329661537), np.float64(1404799.2653383594), np.float64(1060517.89628803), np.float64(310.3749999999934)]",[-0.01629235  0.21076341  0.6068979   0.5677156 ],5.978312088734642
